Column1,Column2
104.25.200.106,192
104.25.202.116,192
104.25.202.175,192
104.25.202.201,192
104.25.202.228,192
104.25.204.101,192
104.25.203.216,192
104.25.203.187,192
104.25.204.200,192
104.25.204.128,192
104.25.204.243,192
104.25.203.163,192
104.25.204.97,192
104.25.204.241,192
104.25.204.60,192
104.25.203.25,192
104.25.206.254,192
104.25.207.14,192
104.25.206.34,192
104.25.207.188,192
104.25.205.176,192
104.25.207.25,192
104.25.206.13,192
104.25.209.22,192
104.25.209.71,192
104.25.209.106,192
104.25.206.87,192
104.25.209.194,192
104.25.206.179,192
104.25.210.10,192
104.25.210.108,192
104.25.211.4,192
104.25.211.68,192
104.25.211.146,192
104.25.205.236,192
104.25.209.151,192
104.25.209.227,192
104.25.210.94,192
104.25.211.31,192
104.25.209.98,192
104.25.207.162,192
104.25.205.99,192
104.25.208.229,192
104.25.209.161,192
104.25.206.174,192
104.25.210.34,192
104.25.208.16,192
104.25.209.157,192
104.25.207.217,192
104.25.205.226,192
104.25.208.2,192
104.25.211.247,192
104.25.212.101,192
104.25.212.223,192
104.25.212.255,192
104.25.213.249,192
104.25.212.124,192
104.25.212.125,192
104.25.214.196,192
104.25.215.36,192
104.25.212.97,192
104.25.213.101,192
104.25.214.108,192
104.25.215.60,192
104.25.216.110,192
104.25.218.104,192
104.25.217.32,192
104.25.217.175,192
104.25.216.161,192
104.25.214.78,192
104.25.218.112,192
104.25.215.156,192
104.25.215.222,192
104.25.217.41,192
104.25.214.55,192
104.25.217.241,192
104.25.218.207,192
104.25.218.178,192
104.25.215.175,192
104.25.215.82,192
104.25.215.162,192
104.25.212.188,192
104.25.218.234,192
104.25.218.167,192
104.25.219.64,192
104.25.219.86,192
104.25.219.157,192
104.25.219.171,192
104.25.219.237,192
104.25.220.221,192
104.25.221.166,192
104.25.221.221,192
104.25.222.8,192
104.25.222.105,192
104.25.220.255,192
104.25.221.191,192
104.25.221.54,192
104.25.223.73,192
104.25.221.147,192
104.25.223.189,192
104.25.223.236,192
104.25.224.73,192
104.25.224.201,192
104.25.225.192,192
104.25.223.1,192
104.25.226.1,192
104.25.225.97,192
104.25.221.17,192
104.25.221.30,192
104.25.222.80,192
104.25.222.129,192
104.25.225.49,192
104.25.221.110,192
104.25.226.76,192
104.25.225.170,192
104.25.227.1,192
104.25.227.92,192
104.25.226.219,192
104.25.227.192,192
104.25.227.18,192
104.25.228.127,192
104.25.228.149,192
104.25.227.184,192
104.25.229.18,192
104.25.228.129,192
104.25.229.73,192
104.25.231.171,192
104.25.230.63,192
104.25.231.193,192
104.25.231.3,192
104.25.232.168,192
104.25.228.144,192
104.25.233.158,192
104.25.231.252,192
104.25.232.214,192
104.25.231.48,192
104.25.232.208,192
104.25.234.127,192
104.25.230.200,192
104.25.232.252,192
104.25.232.113,192
104.25.230.54,192
104.25.228.116,192
104.25.228.44,192
104.25.234.136,192
104.25.228.31,192
104.25.231.80,192
104.25.231.195,192
104.25.231.36,192
104.25.234.143,192
104.25.235.213,192
104.25.236.182,192
104.25.237.14,192
104.25.237.46,192
104.25.237.230,192
104.25.236.21,192
104.25.235.252,192
104.25.239.13,192
104.25.239.52,192
104.25.237.225,192
104.25.240.43,192
104.25.240.119,192
104.25.240.197,192
104.25.242.84,192
104.25.242.19,192
104.25.242.224,192
104.25.243.9,192
104.25.243.64,192
104.25.242.181,192
104.25.241.122,192
104.25.244.100,192
104.25.245.61,192
104.25.245.115,192
104.25.245.131,192
104.25.245.98,192
104.25.244.221,192
104.25.246.117,192
104.25.245.34,192
104.25.245.97,192
104.25.247.51,192
104.25.245.254,192
104.25.246.11,192
104.25.242.139,192
104.25.245.64,192
104.25.246.223,192
104.25.245.220,192
104.25.246.196,192
104.25.246.211,192
104.25.245.35,192
104.25.243.158,192
104.25.248.16,192
104.25.246.152,192
104.25.246.209,192
104.25.247.52,192
104.25.248.27,192
104.25.242.29,192
104.25.245.106,192
104.25.248.86,192
104.25.248.76,192
104.25.248.57,192
104.25.249.182,192
104.25.249.213,192
104.25.250.169,192
104.25.251.158,192
104.25.250.150,192
104.25.252.5,192
104.25.249.42,192
104.25.252.166,192
104.25.250.111,192
104.25.251.169,192
104.25.251.209,192
104.25.250.48,192
104.25.252.30,192
104.25.254.40,192
104.25.254.106,192
104.25.254.128,192
104.25.251.127,192
104.25.252.215,192
104.25.252.220,192
104.25.252.8,192
104.25.252.22,192
104.25.253.226,192
104.25.253.177,192
104.25.252.181,192
104.25.254.220,192
104.25.255.20,192
104.25.254.191,192
104.25.252.189,192
104.25.253.37,192
104.25.255.84,192
104.26.0.86,192
104.25.255.200,192
104.25.252.128,192
104.25.251.84,192
104.25.255.121,192
104.25.254.5,192
104.26.0.119,192
104.26.0.229,192
104.26.1.139,192
104.26.1.140,192
104.26.3.164,192
104.26.4.8,192
104.26.1.90,192
104.26.3.99,192
104.26.3.30,192
104.26.6.9,192
104.26.4.174,192
104.26.1.130,192
104.26.5.13,192
104.26.5.87,192
104.26.2.230,192
104.26.6.159,192
104.26.7.149,192
104.26.3.57,192
104.26.5.252,192
104.26.4.138,192
104.26.3.107,192
104.26.5.178,192
104.26.3.26,192
104.26.2.223,192
104.26.2.229,192
104.26.5.136,192
104.26.7.193,192
104.26.4.140,192
104.26.3.235,192
104.26.2.141,192
104.26.7.252,192
104.26.8.37,192
104.26.8.179,192
104.26.8.163,192
104.26.11.17,192
104.26.10.27,192
104.26.10.84,192
104.26.12.147,192
104.26.12.175,192
104.26.9.172,192
104.26.9.87,192
104.26.11.112,192
104.26.13.77,192
104.26.13.223,192
104.26.12.149,192
104.26.15.9,192
104.26.15.53,192
104.26.15.89,192
104.26.15.130,192
104.26.13.74,192
104.26.13.98,192
104.26.13.105,192
104.26.13.192,192
104.26.9.244,192
104.26.14.190,192
104.26.14.199,192
104.26.10.154,192
104.26.15.14,192
104.26.15.242,192
104.26.10.71,192
104.26.11.98,192
104.26.14.92,192
104.26.13.85,192
104.26.10.96,192
104.26.15.195,192
104.26.14.173,192
104.26.13.64,192
104.26.11.0,192
104.26.12.100,192
104.26.12.173,192
104.26.12.118,192
104.26.15.146,192
104.27.32.90,192
104.27.33.10,192
104.27.33.8,192
104.27.33.94,192
104.27.33.139,192
104.27.32.149,192
104.27.33.108,192
104.27.32.16,192
104.27.32.172,192
104.27.32.198,192
104.27.34.87,192
104.27.32.8,192
104.27.34.6,192
104.27.34.234,192
104.27.35.8,192
104.27.34.240,192
104.27.35.147,192
104.27.36.19,192
104.27.35.142,192
104.27.35.247,192
104.27.35.181,192
104.27.35.179,192
104.27.34.254,192
104.27.35.209,192
104.27.36.193,192
104.27.36.4,192
104.27.36.57,192
104.27.36.149,192
104.27.37.218,192
104.27.37.67,192
104.27.36.62,192
104.27.38.22,192
104.27.37.244,192
104.27.37.122,192
104.27.37.211,192
104.27.37.198,192
104.27.38.134,192
104.27.38.208,192
104.27.38.223,192
104.27.38.191,192
104.27.39.56,192
104.27.38.226,192
104.27.39.140,192
104.27.39.191,192
104.27.40.114,192
104.27.39.190,192
104.27.39.9,192
104.27.38.234,192
104.27.38.249,192
104.27.41.89,192
104.27.42.9,192
104.27.42.17,192
104.27.43.105,192
104.27.43.28,192
104.27.43.126,192
104.27.43.49,192
104.27.43.205,192
104.27.42.113,192
104.27.43.133,192
104.27.43.212,192
104.27.43.242,192
104.27.44.41,192
104.27.42.117,192
104.27.45.82,192
104.27.45.93,192
104.27.43.159,192
104.27.44.90,192
104.27.44.189,192
104.27.44.193,192
104.27.46.42,192
104.27.42.234,192
104.27.45.216,192
104.27.46.121,192
104.27.45.95,192
104.27.44.33,192
104.27.46.82,192
104.27.45.141,192
104.27.44.167,192
104.27.44.254,192
104.27.45.193,192
104.27.46.60,192
104.27.45.143,192
104.27.46.218,192
104.27.47.232,192
104.27.47.218,192
104.27.47.207,192
104.27.112.42,192
104.27.112.92,192
104.27.112.132,192
104.27.112.172,192
104.27.112.185,192
104.27.112.184,192
104.27.112.179,192
104.27.112.196,192
104.27.112.202,192
104.27.113.112,192
104.27.113.82,192
104.27.113.205,192
104.27.114.50,192
104.27.114.235,192
104.27.114.144,192
104.27.115.103,192
104.27.115.198,192
104.27.113.249,192
104.27.114.110,192
104.27.114.237,192
104.27.114.127,192
104.27.114.251,192
104.27.115.31,192
104.27.116.31,192
104.27.114.126,192
104.27.113.90,192
104.27.113.161,192
104.27.116.127,192
104.27.116.167,192
104.27.116.93,192
104.27.117.117,192
104.27.117.156,192
104.27.117.97,192
104.27.117.224,192
104.27.117.179,192
104.27.116.123,192
104.27.117.118,192
104.27.118.148,192
104.27.117.132,192
104.27.119.99,192
104.27.119.109,192
104.27.117.77,192
104.27.118.99,192
104.27.119.90,192
104.27.116.170,192
104.27.119.171,192
104.27.120.38,192
104.27.120.17,192
104.27.120.61,192
104.27.119.250,192
104.27.122.38,192
104.27.122.92,192
104.27.121.147,192
104.27.122.124,192
104.27.122.45,192
104.27.121.184,192
104.27.121.181,192
104.27.122.77,192
104.27.122.47,192
104.27.122.234,192
104.27.122.150,192
104.27.123.234,192
104.27.123.178,192
104.27.124.75,192
104.27.124.206,192
104.27.123.254,192
104.27.125.22,192
104.27.125.45,192
104.27.125.24,192
104.27.123.120,192
104.27.124.145,192
104.27.126.7,192
104.27.126.67,192
104.27.126.76,192
104.27.127.55,192
104.27.127.146,192
104.27.127.45,192
104.27.127.250,192
104.27.127.182,192
104.27.126.218,192
104.27.127.75,192
104.27.127.184,192
104.27.126.180,192
104.27.196.226,192
104.27.202.208,192
104.27.204.63,192
104.27.206.0,192
104.27.206.34,192
172.67.4.225,192
172.67.6.98,192
172.67.6.197,192
172.67.6.249,192
172.67.7.2,192
172.67.19.236,192
172.67.14.188,192
172.67.14.247,192
172.67.4.20,192
172.67.30.52,192
172.67.17.133,192
172.67.20.249,192
172.67.12.94,192
172.67.12.137,192
172.67.25.138,192
172.67.14.152,192
172.67.27.230,192
172.67.2.208,192
172.67.41.140,192
172.67.41.213,192
172.67.42.40,192
172.67.16.179,192
172.67.29.141,192
172.67.29.199,192
172.67.31.68,192
172.67.44.153,192
172.67.44.189,192
172.67.19.231,192
172.67.33.2,192
172.67.7.122,192
172.67.7.182,192
172.67.9.133,192
172.67.22.72,192
172.67.9.132,192
172.67.35.44,192
172.67.36.7,192
172.67.36.68,192
172.67.49.135,192
172.67.36.197,192
172.67.24.30,192
172.67.50.149,192
172.67.50.175,192
172.67.13.50,192
172.67.40.177,192
172.67.54.206,192
172.67.55.54,192
172.67.29.184,192
172.67.29.211,192
172.67.58.73,192
172.67.58.146,192
172.67.32.242,192
172.67.8.100,192
172.67.60.4,192
172.67.33.201,192
172.67.35.140,192
172.67.61.237,192
172.67.36.185,192
172.67.63.30,192
172.67.12.192,192
172.67.64.58,192
172.67.64.55,192
172.67.38.229,192
172.67.64.213,192
172.67.39.45,192
172.67.65.96,192
172.67.65.205,192
172.67.66.213,192
172.67.29.253,192
172.67.42.232,192
172.67.68.240,192
172.67.30.188,192
172.67.43.180,192
172.67.70.222,192
172.67.45.42,192
172.67.71.11,192
172.67.71.210,192
172.67.74.82,192
172.67.74.188,192
172.67.74.196,192
172.67.74.207,192
172.67.74.234,192
172.67.23.122,192
172.67.10.194,192
172.67.49.193,192
172.67.49.198,192
172.67.75.176,192
172.67.75.172,192
172.67.24.46,192
172.67.75.211,192
172.67.76.129,192
172.67.40.20,192
172.67.53.219,192
172.67.65.231,192
172.67.66.229,192
172.67.80.45,192
172.67.54.231,192
172.67.68.96,192
172.67.43.32,192
172.67.81.213,192
172.67.81.221,192
172.67.82.61,192
172.67.58.34,192
172.67.45.225,192
172.67.47.131,192
172.67.48.27,192
172.67.86.208,192
172.67.86.220,192
172.67.35.121,192
172.67.86.228,192
172.67.61.38,192
172.67.61.31,192
172.67.87.0,192
172.67.61.87,192
172.67.85.223,192
172.67.23.6,192
172.67.49.137,192
172.67.88.74,192
172.67.76.44,192
172.67.76.38,192
172.67.37.231,192
172.67.53.164,192
172.67.54.150,192
172.67.55.49,192
172.67.81.88,192
172.67.68.184,192
172.67.68.186,192
172.67.94.93,192
172.67.81.156,192
172.67.17.114,192
172.67.94.191,192
172.67.71.143,192
172.67.58.233,192
172.67.97.124,192
172.67.71.203,192
172.67.97.128,192
172.67.84.136,192
172.67.96.185,192
172.67.72.21,192
172.67.59.54,192
172.67.97.207,192
172.67.34.238,192
172.67.74.75,192
172.67.99.247,192
172.67.87.170,192
172.67.63.248,192
172.67.77.105,192
172.67.103.123,192
172.67.78.101,192
172.67.66.216,192
172.67.105.84,192
172.67.41.211,192
172.67.80.145,192
172.67.80.1,192
172.67.81.163,192
172.67.69.29,192
172.67.30.120,192
172.67.82.114,192
172.67.108.204,192
172.67.109.70,192
172.67.84.2,192
172.67.45.236,192
172.67.97.112,192
172.67.110.10,192
172.67.8.147,192
172.67.111.222,192
172.67.99.131,192
172.67.99.137,192
172.67.87.4,192
172.67.100.145,192
172.67.75.200,192
172.67.76.30,192
172.67.91.161,192
172.67.92.229,192
172.67.105.181,192
172.67.28.240,192
172.67.80.172,192
172.67.94.49,192
172.67.94.64,192
172.67.119.253,192
172.67.107.48,192
172.67.120.103,192
172.67.95.44,192
172.67.120.247,192
172.67.95.99,192
172.67.121.17,192
172.67.121.56,192
172.67.121.133,192
172.67.96.45,192
172.67.123.226,192
172.67.85.192,192
172.67.112.145,192
172.67.125.196,192
172.67.125.226,192
172.67.101.250,192
172.67.89.136,192
172.67.64.83,192
172.67.90.51,192
172.67.77.116,192
172.67.51.227,192
172.67.105.59,192
172.67.118.50,192
172.67.83.250,192
172.67.38.66,192
172.67.56.134,192
172.67.56.148,192
172.67.109.254,192
172.67.116.154,192
172.67.93.201,192
172.67.121.105,192
172.67.97.88,192
172.67.123.15,192
172.67.117.201,192
172.67.122.235,192
172.67.113.166,192
172.67.113.220,192
172.67.114.70,192
172.67.88.87,192
172.67.103.178,192
172.67.119.111,192
172.67.96.151,192
172.67.109.252,192
172.67.72.197,192
172.67.113.73,192
172.67.89.200,192
172.67.117.0,192
172.67.92.29,192
172.67.117.252,192
172.67.106.25,192
172.67.110.185,192
172.67.72.198,192
172.67.111.225,192
172.67.125.125,192
172.67.91.54,192
172.67.105.177,192
172.67.111.16,192
172.67.65.157,192
172.67.105.6,192
172.67.94.100,192
172.67.124.154,192
172.67.125.90,192
172.67.119.3,192
172.67.119.4,192
172.67.99.246,192
172.67.106.59,192
141.101.113.74,193
141.101.113.11,193
141.101.113.222,193
141.101.113.248,193
162.159.241.66,193
104.16.33.180,193
104.16.34.0,193
104.16.34.128,193
104.16.40.215,193
104.16.43.35,193
104.16.42.219,193
104.16.43.18,193
104.16.47.5,193
104.16.48.89,193
104.16.52.37,193
104.16.55.232,193
104.16.56.33,193
104.16.62.172,193
104.16.62.97,193
104.16.63.49,193
104.16.62.99,193
104.16.63.83,193
104.16.63.193,193
104.16.107.205,193
104.17.2.168,193
104.17.58.178,193
104.17.214.194,193
104.17.249.135,193
104.18.32.86,193
104.18.134.26,193
104.20.0.1,193
104.20.0.180,193
104.20.0.254,193
104.20.1.184,193
104.20.2.189,193
104.20.3.220,193
104.20.3.101,193
104.20.4.101,193
104.20.3.191,193
104.20.3.210,193
104.20.4.114,193
104.20.4.118,193
104.20.5.65,193
104.20.4.109,193
104.20.5.249,193
104.20.5.26,193
104.20.5.58,193
104.20.6.11,193
104.20.6.192,193
104.20.6.240,193
104.20.7.62,193
104.20.7.106,193
104.20.8.135,193
104.20.7.221,193
104.20.8.192,193
104.20.8.72,193
104.20.8.85,193
104.20.9.75,193
104.20.9.84,193
104.20.9.79,193
104.20.9.96,193
104.20.9.242,193
104.20.9.249,193
104.20.10.149,193
104.20.9.129,193
104.20.10.186,193
104.20.11.158,193
104.20.11.121,193
104.20.14.127,193
104.20.14.143,193
104.20.13.190,193
104.20.14.145,193
104.20.14.226,193
104.20.15.103,193
104.20.14.130,193
104.20.15.168,193
104.20.15.229,193
104.20.15.239,193
104.20.16.3,193
104.20.16.5,193
104.20.16.94,193
104.20.17.22,193
104.20.17.161,193
104.20.18.92,193
104.20.16.226,193
104.20.17.228,193
104.20.18.2,193
104.20.19.22,193
104.20.17.172,193
104.20.17.55,193
104.20.18.53,193
104.20.18.188,193
104.20.18.50,193
104.20.19.131,193
104.20.20.71,193
104.20.20.96,193
104.20.21.171,193
104.20.21.178,193
104.20.21.176,193
104.20.21.238,193
104.20.22.82,193
104.20.22.174,193
104.20.23.152,193
104.20.23.154,193
104.20.24.16,193
104.20.23.197,193
104.20.25.149,193
104.20.24.30,193
104.20.27.176,193
104.20.29.68,193
104.20.29.168,193
104.20.27.58,193
104.20.28.251,193
104.20.28.9,193
104.20.29.35,193
104.20.30.20,193
104.20.28.33,193
104.20.29.246,193
104.20.29.116,193
104.20.30.28,193
104.20.30.51,193
104.20.30.72,193
104.20.30.97,193
104.20.31.27,193
104.20.31.62,193
104.20.32.70,193
104.20.31.221,193
104.20.32.8,193
104.20.32.255,193
104.20.33.38,193
104.20.32.176,193
104.20.33.105,193
104.20.31.198,193
104.20.32.158,193
104.20.32.135,193
104.20.31.251,193
104.20.31.162,193
104.20.33.27,193
104.20.34.31,193
104.20.34.36,193
104.20.33.213,193
104.20.34.90,193
104.20.35.166,193
104.20.35.0,193
104.20.36.8,193
104.20.36.40,193
104.20.35.44,193
104.20.36.250,193
104.20.36.64,193
104.20.36.239,193
104.20.37.34,193
104.20.37.18,193
104.20.37.89,193
104.20.37.144,193
104.20.37.146,193
104.20.38.228,193
104.20.39.3,193
104.20.39.173,193
104.20.39.50,193
104.20.38.224,193
104.20.38.107,193
104.20.39.241,193
104.20.39.138,193
104.20.39.13,193
104.20.40.80,193
104.20.39.74,193
104.20.40.21,193
104.20.39.161,193
104.20.39.101,193
104.20.40.58,193
104.20.40.195,193
104.20.43.21,193
104.20.41.15,193
104.20.42.176,193
104.20.42.179,193
104.20.40.182,193
104.20.42.102,193
104.20.42.141,193
104.20.43.192,193
104.20.43.57,193
104.20.44.240,193
104.20.44.244,193
104.20.45.135,193
104.20.45.157,193
104.20.46.24,193
104.20.44.127,193
104.20.46.210,193
104.20.46.234,193
104.20.47.142,193
104.20.45.69,193
104.20.47.46,193
104.20.47.110,193
104.20.48.13,193
104.20.48.11,193
104.20.48.71,193
104.20.50.86,193
104.20.48.184,193
104.20.49.88,193
104.20.50.218,193
104.20.51.132,193
104.20.52.107,193
104.20.52.160,193
104.20.52.169,193
104.20.52.119,193
104.20.53.229,193
104.20.52.173,193
104.20.52.24,193
104.20.52.254,193
104.20.53.173,193
104.20.53.243,193
104.20.54.125,193
104.20.52.64,193
104.20.55.2,193
104.20.55.13,193
104.20.55.212,193
104.20.56.82,193
104.20.55.225,193
104.20.56.138,193
104.20.56.204,193
104.20.56.249,193
104.20.56.183,193
104.20.57.67,193
104.20.57.69,193
104.20.55.197,193
104.20.57.216,193
104.20.56.213,193
104.20.56.168,193
104.20.58.41,193
104.20.58.146,193
104.20.58.100,193
104.20.58.204,193
104.20.58.81,193
104.20.59.22,193
104.20.59.116,193
104.20.60.203,193
104.20.61.194,193
104.20.61.227,193
104.20.61.252,193
104.20.62.254,193
104.20.63.55,193
104.20.63.30,193
104.20.63.79,193
104.20.62.153,193
104.20.64.13,193
104.20.64.29,193
104.20.62.20,193
104.20.64.70,193
104.20.63.222,193
104.20.63.36,193
104.20.63.212,193
104.20.62.77,193
104.20.64.67,193
104.20.65.77,193
104.20.65.99,193
104.20.65.138,193
104.20.66.48,193
104.20.65.188,193
104.20.66.56,193
104.20.66.28,193
104.20.65.243,193
104.20.66.171,193
104.20.67.87,193
104.20.67.114,193
104.20.67.14,193
104.20.67.252,193
104.20.68.140,193
104.20.68.134,193
104.20.68.44,193
104.20.68.124,193
104.20.68.189,193
104.20.68.241,193
104.20.69.19,193
104.20.68.246,193
104.20.70.226,193
104.20.70.255,193
104.20.70.188,193
104.20.70.218,193
104.20.69.255,193
104.20.70.25,193
104.20.71.206,193
104.20.71.234,193
104.20.72.47,193
104.20.72.255,193
104.20.72.147,193
104.20.72.183,193
104.20.71.240,193
104.20.73.125,193
104.20.72.254,193
104.20.74.136,193
104.20.74.183,193
104.20.73.243,193
104.20.74.62,193
104.20.75.61,193
104.20.75.20,193
104.20.75.193,193
104.20.73.131,193
104.20.76.4,193
104.20.76.2,193
104.20.76.62,193
104.20.77.130,193
104.20.77.165,193
104.20.78.141,193
104.20.78.14,193
104.20.76.221,193
104.20.78.36,193
104.20.77.156,193
104.20.78.161,193
104.20.78.110,193
104.20.77.215,193
104.20.77.139,193
104.20.79.145,193
104.20.79.142,193
104.20.79.232,193
104.20.80.36,193
104.20.80.245,193
104.20.81.73,193
104.20.80.88,193
104.20.82.42,193
104.20.83.17,193
104.20.83.240,193
104.20.85.38,193
104.20.85.106,193
104.20.83.186,193
104.20.85.174,193
104.20.84.77,193
104.20.86.39,193
104.20.85.196,193
104.20.86.26,193
104.20.86.58,193
104.20.85.67,193
104.20.85.150,193
104.20.86.76,193
104.20.86.91,193
104.20.86.171,193
104.20.86.248,193
104.20.87.10,193
104.20.88.1,193
104.20.86.198,193
104.20.88.26,193
104.20.88.64,193
104.20.88.253,193
104.20.89.138,193
104.20.89.149,193
104.20.90.186,193
104.20.91.8,193
104.20.91.103,193
104.20.91.201,193
104.20.90.154,193
104.20.90.112,193
104.20.91.145,193
104.20.91.170,193
104.20.91.7,193
104.20.92.244,193
104.20.93.4,193
104.20.93.51,193
104.20.93.100,193
104.20.94.71,193
104.20.94.137,193
104.20.94.126,193
104.20.95.65,193
104.20.95.86,193
104.20.95.238,193
104.20.95.218,193
104.20.95.153,193
104.20.95.243,193
104.20.95.229,193
104.20.95.244,193
104.20.96.55,193
104.20.96.226,193
104.20.97.26,193
104.20.96.156,193
104.20.97.201,193
104.20.97.148,193
104.20.98.77,193
104.20.98.190,193
104.20.98.249,193
104.20.97.136,193
104.20.98.87,193
104.20.99.123,193
104.20.99.197,193
104.20.98.203,193
